min_abs_slope_pct,block_body_band,block_sunday,sl_loss_usdt,breakeven_usdt,lock_profit_activate_usdt,lock_profit_usdt,trail_activate_usdt,trail_start_usdt,trail_distance_usdt,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
0.12,"(0.3, 0.6)",True,80,22,32,27,52,57,10,1129,844,285,0.7476,20940.8,32198.69,11257.89,2.86,38.15,-39.5,18.548,-403.88,-20.19,3,-200.4,15070.96,2.87,5869.84,2.834,339,1129,860,269,0.7617,31102.59,39939.59,8837.0,4.52,46.44,-32.85,27.549,-331.84,-16.59,3,-173.5,22180.83,4.475,8921.75,4.636,339,99.02,98.49
0.12,"(0.3, 0.6)",True,80,22,32,27,52,57,15,1129,844,285,0.7476,19257.71,30515.6,11257.89,2.711,36.16,-39.5,17.057,-408.9,-20.44,3,-200.4,13860.97,2.72,5396.73,2.686,339,1129,860,269,0.7617,29419.47,38256.47,8837.0,4.329,44.48,-32.85,26.058,-336.86,-16.84,3,-173.5,20970.88,4.285,8448.59,4.443,339,99.03,98.47
0.12,"(0.3, 0.6)",True,80,22,32,27,52,57,20,1129,844,285,0.7476,17720.91,28978.8,11257.89,2.574,34.34,-39.5,15.696,-413.92,-20.7,3,-200.4,12791.99,2.588,4928.92,2.54,339,1129,860,269,0.7617,27882.64,36719.64,8837.0,4.155,42.7,-32.85,24.697,-341.88,-17.09,3,-173.5,19901.92,4.118,7980.71,4.253,339,98.96,98.31
0.12,"(0.3, 0.6)",True,100,8,18,13,28,33,10,1153,752,401,0.6522,23287.08,29050.74,5763.67,5.04,38.63,-14.37,20.197,-336.32,-16.82,6,-240.5,17129.18,5.069,6157.89,4.962,346,1153,958,195,0.8309,33665.27,37442.77,3777.5,9.912,39.08,-19.37,29.198,-273.34,-13.67,3,-213.5,24392.45,9.536,9272.82,11.079,346,98.28,97.48
0.12,"(0.3, 0.6)",True,100,8,18,13,28,33,15,1153,749,404,0.6496,20351.86,26154.12,5802.26,4.508,34.92,-14.36,17.651,-341.73,-17.09,6,-240.5,14974.44,4.535,5377.41,4.433,346,1153,958,195,0.8309,30730.01,34507.51,3777.5,9.135,36.02,-19.37,26.652,-278.39,-13.92,3,-213.5,22237.71,8.782,8492.3,10.231,346,98.33,97.45
0.12,"(0.3, 0.6)",True,100,8,18,13,28,33,20,1152,668,484,0.5799,17980.09,23844.11,5864.02,4.066,35.69,-12.12,15.608,-348.67,-17.43,11,-240.5,13179.28,4.074,4800.8,4.044,346,1152,957,195,0.8307,28349.19,32126.69,3777.5,8.505,33.57,-19.37,24.609,-283.44,-14.17,3,-213.5,20433.55,8.151,7915.64,9.604,346,98.51,97.61
0.12,"(0.3, 0.6)",True,100,8,18,13,33,38,10,1153,683,470,0.5924,22740.88,28573.69,5832.81,4.899,41.84,-12.41,19.723,-336.32,-16.82,11,-240.5,16721.28,4.928,6019.6,4.819,346,1153,958,195,0.8309,33119.09,36896.59,3777.5,9.767,38.51,-19.37,28.724,-273.34,-13.67,3,-213.5,23984.56,9.394,9134.54,10.929,346,98.3,97.5
0.12,"(0.3, 0.6)",True,100,8,18,13,33,38,15,1153,675,478,0.5854,20146.94,25995.27,5848.33,4.445,38.51,-12.24,17.473,-346.74,-17.34,11,-240.5,14857.97,4.479,5288.97,4.351,346,1153,958,195,0.8309,30525.09,34302.59,3777.5,9.081,35.81,-19.37,26.474,-278.39,-13.92,3,-213.5,22121.24,8.741,8403.85,10.135,346,98.26,97.33
0.12,"(0.3, 0.6)",True,100,8,18,13,33,38,20,1152,674,478,0.5851,18003.6,23862.16,5858.56,4.073,35.4,-12.26,15.628,-348.67,-17.43,11,-240.5,13188.95,4.08,4814.65,4.055,346,1152,957,195,0.8307,28372.7,32150.2,3777.5,8.511,33.59,-19.37,24.629,-283.44,-14.17,3,-213.5,20443.21,8.154,7929.49,9.619,346,98.53,97.63
0.12,"(0.3, 0.6)",True,100,8,18,13,38,43,10,1153,627,526,0.5438,22375.83,28262.71,5886.88,4.801,45.08,-11.19,19.407,-336.32,-16.82,13,-240.5,16404.76,4.818,5971.07,4.755,346,1153,958,195,0.8309,32753.99,36531.49,3777.5,9.671,38.13,-19.37,28.408,-273.34,-13.67,3,-213.5,23667.98,9.283,9086.0,10.876,346,98.41,97.64
0.12,"(0.3, 0.6)",True,100,8,18,13,38,43,15,1153,627,526,0.5438,20084.98,25971.86,5886.88,4.412,41.42,-11.19,17.42,-341.36,-17.07,13,-240.5,14796.38,4.444,5288.6,4.326,346,1153,958,195,0.8309,30463.09,34240.59,3777.5,9.064,35.74,-19.37,26.421,-278.39,-13.92,3,-213.5,22059.62,8.72,8403.48,10.134,346,98.3,97.38
0.12,"(0.3, 0.6)",True,100,8,18,13,38,43,20,1152,622,530,0.5399,18152.44,24041.63,5889.19,4.082,38.65,-11.11,15.757,-354.91,-17.75,13,-240.5,13331.14,4.096,4821.3,4.045,346,1152,957,195,0.8307,28521.56,32299.06,3777.5,8.55,33.75,-19.37,24.758,-283.44,-14.17,3,-213.5,20585.4,8.204,7936.15,9.626,346,98.45,97.51
0.12,"(0.3, 0.6)",True,100,10,20,15,30,35,10,1150,917,233,0.7974,22940.88,29461.32,6520.44,4.518,32.13,-27.98,19.949,-336.32,-16.82,4,-240.5,16888.78,4.663,6052.1,4.17,345,1150,947,203,0.8235,33291.96,37855.46,4563.5,8.295,39.97,-22.48,28.95,-273.34,-13.67,3,-213.5,24133.9,8.368,9158.06,8.11,345,98.26,97.44
0.12,"(0.3, 0.6)",True,100,10,20,15,30,35,15,1150,914,236,0.7948,20142.91,26693.59,6550.68,4.075,29.21,-27.76,17.516,-344.73,-17.24,4,-240.5,14826.89,4.2,5316.02,3.773,345,1150,947,203,0.8235,30493.96,35057.46,4563.5,7.682,37.02,-22.48,26.516,-278.39,-13.92,3,-213.5,22072.01,7.739,8421.96,7.539,345,98.32,97.42
0.12,"(0.3, 0.6)",True,100,10,20,15,30,35,20,1149,910,239,0.792,17900.43,24485.41,6584.98,3.718,26.91,-27.55,15.579,-346.67,-17.33,4,-240.5,13090.0,3.809,4810.43,3.5,345,1149,946,203,0.8233,28242.44,32805.94,4563.5,7.189,34.68,-22.48,24.58,-283.44,-14.17,3,-213.5,20326.11,7.205,7916.34,7.146,345,98.59,97.72
0.12,"(0.3, 0.6)",True,100,10,20,15,35,40,10,1150,918,232,0.7983,22604.46,29169.22,6564.76,4.443,31.77,-28.3,19.656,-336.32,-16.82,4,-240.5,16657.02,4.589,5947.44,4.091,345,1150,947,203,0.8235,32955.57,37519.07,4563.5,8.222,39.62,-22.48,28.657,-273.34,-13.67,3,-213.5,23902.16,8.297,9053.41,8.029,345,98.23,97.39
0.12,"(0.3, 0.6)",True,100,10,20,15,35,40,15,1150,914,236,0.7948,20139.92,26708.55,6568.63,4.066,29.22,-27.83,17.513,-342.96,-17.15,4,-240.5,14878.49,4.204,5261.43,3.734,345,1150,947,203,0.8235,30490.97,35054.47,4563.5,7.681,37.02,-22.48,26.514,-278.39,-13.92,3,-213.5,22123.62,7.754,8367.36,7.496,345,98.2,97.25
0.12,"(0.3, 0.6)",True,100,10,20,15,35,40,20,1149,910,239,0.792,17951.22,24532.68,6581.45,3.728,26.96,-27.54,15.623,-346.4,-17.32,4,-240.5,13159.21,3.826,4792.01,3.49,345,1149,946,203,0.8233,28293.26,32856.76,4563.5,7.2,34.73,-22.48,24.624,-283.44,-14.17,3,-213.5,20395.33,7.227,7897.93,7.132,345,98.51,97.6
0.12,"(0.3, 0.6)",True,100,10,20,15,40,45,10,1150,916,234,0.7965,22070.39,28647.15,6576.76,4.356,31.27,-28.11,19.192,-338.83,-16.94,4,-240.5,16141.62,4.469,5928.77,4.081,345,1150,947,203,0.8235,32421.37,36984.87,4563.5,8.104,39.05,-22.48,28.192,-273.34,-13.67,3,-213.5,23386.63,8.14,9034.73,8.015,345,98.49,97.76
0.12,"(0.3, 0.6)",True,100,10,20,15,40,45,15,1150,916,234,0.7965,19867.22,26443.97,6576.76,4.021,28.87,-28.11,17.276,-348.87,-17.44,4,-240.5,14551.92,4.128,5315.3,3.762,345,1150,947,203,0.8235,30218.16,34781.66,4563.5,7.622,36.73,-22.48,26.277,-278.39,-13.92,3,-213.5,21796.95,7.655,8421.21,7.538,345,98.49,97.66
0.12,"(0.3, 0.6)",True,100,10,20,15,40,45,20,1149,910,239,0.792,17958.21,24539.77,6581.55,3.729,26.97,-27.54,15.629,-358.91,-17.95,4,-240.5,13087.64,3.81,4870.57,3.531,345,1149,946,203,0.8233,28300.19,32863.69,4563.5,7.201,34.74,-22.48,24.63,-283.44,-14.17,3,-213.5,20323.72,7.205,7976.48,7.193,345,98.69,97.88
0.12,"(0.3, 0.6)",True,100,12,22,17,32,37,10,1149,891,258,0.7755,22404.62,29723.81,7319.19,4.061,33.36,-28.37,19.499,-322.82,-16.14,3,-240.5,16634.31,4.274,5770.31,3.577,345,1149,925,224,0.805,32746.54,37904.54,5158.0,7.349,40.98,-23.03,28.5,-259.84,-12.99,3,-213.5,23870.46,7.585,8876.08,6.79,345,97.99,97.03
0.12,"(0.3, 0.6)",True,100,12,22,17,32,37,15,1149,885,264,0.7702,19686.42,27029.66,7343.24,3.681,30.54,-27.82,17.134,-331.73,-16.59,4,-240.5,14650.18,3.875,5036.25,3.24,345,1149,925,224,0.805,30028.3,35186.3,5158.0,6.822,38.04,-23.03,26.134,-267.39,-13.37,3,-213.5,21886.3,7.038,8142.0,6.311,345,97.99,96.89
0.12,"(0.3, 0.6)",True,100,12,22,17,32,37,20,1148,884,264,0.77,17515.76,24876.37,7360.61,3.38,28.14,-27.88,15.258,-337.9,-16.9,4,-240.5,12894.31,3.527,4621.45,3.047,345,1148,924,224,0.8049,27848.61,33006.61,5158.0,6.399,35.72,-23.03,24.258,-274.94,-13.75,3,-213.5,20121.4,6.551,7727.21,6.041,345,98.4,97.4
0.12,"(0.3, 0.6)",True,100,12,22,17,37,42,10,1149,890,259,0.7746,22090.28,29439.47,7349.18,4.006,33.08,-28.38,19.226,-327.82,-16.39,3,-240.5,16320.31,4.203,5769.97,3.56,345,1149,925,224,0.805,32432.21,37590.21,5158.0,7.288,40.64,-23.03,28.226,-264.84,-13.24,3,-213.5,23556.43,7.498,8875.77,6.79,345,98.16,97.26
0.12,"(0.3, 0.6)",True,100,12,22,17,37,42,15,1149,885,264,0.7702,19716.01,27065.2,7349.2,3.683,30.58,-27.84,17.159,-332.86,-16.64,4,-240.5,14630.26,3.871,5085.74,3.256,345,1149,925,224,0.805,30057.89,35215.89,5158.0,6.827,38.07,-23.03,26.16,-269.89,-13.49,3,-213.5,21866.38,7.032,8191.51,6.343,345,98.08,97.03
0.12,"(0.3, 0.6)",True,100,12,22,17,37,42,20,1148,881,267,0.7674,17617.4,24983.21,7365.8,3.392,28.36,-27.59,15.346,-337.9,-16.9,4,-240.5,12967.84,3.538,4649.56,3.06,345,1148,924,224,0.8049,27950.28,33108.28,5158.0,6.419,35.83,-23.03,24.347,-274.94,-13.75,3,-213.5,20194.95,6.571,7755.33,6.059,345,98.4,97.4
0.12,"(0.3, 0.6)",True,100,12,22,17,42,47,10,1149,888,261,0.7728,21635.48,28994.66,7359.18,3.94,32.65,-28.2,18.83,-327.82,-16.39,4,-240.5,15920.06,4.122,5715.42,3.53,345,1149,925,224,0.805,31977.45,37135.45,5158.0,7.2,40.15,-23.03,27.831,-264.84,-13.24,3,-213.5,23156.17,7.388,8821.28,6.754,345,98.31,97.46
0.12,"(0.3, 0.6)",True,100,12,22,17,42,47,15,1149,888,261,0.7728,19475.42,26834.61,7359.18,3.646,30.22,-28.2,16.95,-332.86,-16.64,4,-240.5,14359.61,3.816,5115.82,3.265,345,1149,925,224,0.805,29817.34,34975.34,5158.0,6.781,37.81,-23.03,25.951,-269.89,-13.49,3,-213.5,21595.71,6.957,8221.63,6.363,345,98.29,97.34
0.12,"(0.3, 0.6)",True,100,12,22,17,42,47,20,1149,886,263,0.7711,17540.47,24899.66,7359.19,3.383,28.1,-27.98,15.266,-339.31,-16.97,4,-240.5,12865.65,3.523,4674.81,3.069,345,1149,925,224,0.805,27882.37,33040.37,5158.0,6.406,35.72,-23.03,24.267,-274.94,-13.75,3,-213.5,20101.78,6.545,7780.59,6.075,345,98.5,97.57
0.12,"(0.3, 0.6)",True,100,15,25,20,35,40,10,1142,870,272,0.7618,22470.61,30723.0,8252.39,3.723,35.31,-30.34,19.677,-328.58,-16.43,5,-240.5,16659.47,3.879,5811.14,3.357,343,1142,897,245,0.7855,32750.02,38702.52,5952.5,6.502,43.15,-24.3,28.678,-214.07,-10.7,4,-213.5,23850.98,6.58,8899.04,6.303,343,98.05,97.09
0.12,"(0.3, 0.6)",True,100,15,25,20,35,40,15,1142,861,281,0.7539,19902.89,28163.33,8260.44,3.409,32.71,-29.4,17.428,-353.65,-17.68,5,-240.5,14780.13,3.552,5122.76,3.074,343,1142,897,245,0.7855,30182.23,36134.73,5952.5,6.071,40.28,-24.3,26.429,-227.58,-11.38,4,-213.5,21971.59,6.14,8210.63,5.893,343,98.06,96.98
0.12,"(0.3, 0.6)",True,100,15,25,20,35,40,20,1142,860,282,0.7531,17589.98,25868.33,8278.34,3.125,30.08,-29.36,15.403,-365.56,-18.28,5,-240.5,12970.09,3.235,4619.89,2.867,343,1142,897,245,0.7855,27869.28,33821.78,5952.5,5.682,37.71,-24.3,24.404,-239.51,-11.98,4,-213.5,20161.54,5.717,7707.74,5.593,343,98.35,97.3
0.12,"(0.3, 0.6)",True,100,15,25,20,40,45,10,1142,866,276,0.7583,21840.88,30107.27,8266.39,3.642,34.77,-29.95,19.125,-334.51,-16.73,5,-240.5,16148.88,3.787,5692.0,3.302,343,1142,897,245,0.7855,32120.19,38072.69,5952.5,6.396,42.44,-24.3,28.126,-214.07,-10.7,4,-213.5,23340.26,6.46,8779.94,6.232,343,98.16,97.22
0.12,"(0.3, 0.6)",True,100,15,25,20,40,45,15,1142,866,276,0.7583,19690.12,27956.51,8266.39,3.382,32.28,-29.95,17.242,-354.56,-17.73,5,-240.5,14605.5,3.521,5084.62,3.056,343,1142,897,245,0.7855,29969.4,35921.9,5952.5,6.035,40.05,-24.3,26.243,-228.5,-11.42,4,-213.5,21796.88,6.099,8172.52,5.87,343,98.1,97.04
0.12,"(0.3, 0.6)",True,100,15,25,20,40,45,20,1142,860,282,0.7531,17677.35,25949.53,8272.18,3.137,30.17,-29.33,15.479,-374.6,-18.73,5,-240.5,13056.33,3.252,4621.01,2.868,343,1142,897,245,0.7855,27956.65,33909.15,5952.5,5.697,37.8,-24.3,24.48,-248.55,-12.43,4,-213.5,20247.77,5.737,7708.88,5.594,343,98.29,97.22
0.12,"(0.3, 0.6)",True,100,15,25,20,45,50,10,1142,861,281,0.7539,21253.6,29537.48,8283.88,3.566,34.31,-29.48,18.611,-330.87,-16.54,5,-240.5,15700.22,3.703,5553.37,3.243,343,1142,897,245,0.7855,31532.93,37485.43,5952.5,6.297,41.79,-24.3,27.612,-214.07,-10.7,4,-213.5,22891.59,6.355,8641.33,6.15,343,98.2,97.26
0.12,"(0.3, 0.6)",True,100,15,25,20,45,50,15,1142,861,281,0.7539,19276.28,27560.16,8283.88,3.327,32.01,-29.48,16.879,-348.44,-17.42,5,-240.5,14289.56,3.46,4986.71,3.014,343,1142,897,245,0.7855,29555.59,35508.09,5952.5,5.965,39.59,-24.3,25.881,-224.15,-11.21,4,-213.5,21480.96,6.025,8074.63,5.812,343,98.14,97.07
0.12,"(0.3, 0.6)",True,100,15,25,20,45,50,20,1142,861,281,0.7539,17477.68,25761.56,8283.88,3.11,29.92,-29.48,15.304,-366.01,-18.3,5,-240.5,12866.33,3.215,4611.34,2.862,343,1142,897,245,0.7855,27757.0,33709.5,5952.5,5.663,37.58,-24.3,24.306,-239.95,-12.0,4,-213.5,20057.76,5.692,7699.24,5.588,343,98.41,97.38
0.12,"(0.3, 0.6)",True,100,18,28,23,38,43,10,1133,858,275,0.7573,21729.26,31531.72,9802.46,3.217,36.75,-35.65,19.179,-292.47,-14.62,4,-240.5,15970.28,3.286,5758.98,3.045,340,1133,885,248,0.7811,31927.47,39443.47,7516.0,5.248,44.57,-30.31,28.18,-213.5,-10.68,4,-213.5,23107.66,5.239,8819.81,5.272,340,98.35,97.53
0.12,"(0.3, 0.6)",True,100,18,28,23,38,43,15,1133,858,275,0.7573,19330.78,29133.24,9802.46,2.972,33.95,-35.65,17.062,-320.05,-16.0,4,-240.5,14280.37,3.044,5050.41,2.794,340,1133,885,248,0.7811,29528.97,37044.97,7516.0,4.929,41.86,-30.31,26.063,-222.65,-11.13,4,-213.5,21417.75,4.929,8111.22,4.929,340,98.24,97.25
0.12,"(0.3, 0.6)",True,100,18,28,23,38,43,20,1133,848,285,0.7485,17172.21,26990.55,9818.35,2.749,31.83,-34.45,15.156,-347.63,-17.38,4,-240.5,12623.44,2.805,4548.77,2.611,340,1133,885,248,0.7811,27370.38,34886.38,7516.0,4.642,39.42,-30.31,24.157,-232.74,-11.64,4,-213.5,19760.83,4.625,7609.54,4.686,340,98.45,97.46
0.12,"(0.3, 0.6)",True,100,18,28,23,43,48,10,1133,853,280,0.7529,21426.28,31238.74,9812.45,3.184,36.62,-35.04,18.911,-312.46,-15.62,4,-240.5,15826.34,3.263,5599.94,2.986,340,1133,885,248,0.7811,31624.54,39140.54,7516.0,5.208,44.23,-30.31,27.912,-213.5,-10.68,4,-213.5,22963.72,5.212,8660.83,5.195,340,98.19,97.28
0.12,"(0.3, 0.6)",True,100,18,28,23,43,48,15,1133,853,280,0.7529,19254.31,29066.76,9812.45,2.962,34.08,-35.04,16.994,-330.04,-16.5,4,-240.5,14239.24,3.036,5015.06,2.779,340,1133,885,248,0.7811,29452.55,36968.55,7516.0,4.919,41.77,-30.31,25.995,-222.65,-11.13,4,-213.5,21376.65,4.921,8075.9,4.912,340,98.2,97.19
0.12,"(0.3, 0.6)",True,100,18,28,23,43,48,20,1133,853,280,0.7529,17295.53,27107.98,9812.45,2.763,31.78,-35.04,15.265,-347.63,-17.38,4,-240.5,12696.47,2.816,4599.06,2.631,340,1133,885,248,0.7811,27493.69,35009.69,7516.0,4.658,39.56,-30.31,24.266,-232.74,-11.64,4,-213.5,19833.86,4.638,7659.83,4.71,340,98.49,97.53
0.12,"(0.3, 0.6)",True,100,18,28,23,48,53,10,1133,848,285,0.7485,20696.15,30518.6,9822.45,3.107,35.99,-34.46,18.267,-311.58,-15.58,4,-240.5,15226.9,3.176,5469.25,2.936,340,1133,885,248,0.7811,30894.46,38410.46,7516.0,5.11,43.4,-30.31,27.268,-213.5,-10.68,4,-213.5,22364.3,5.102,8530.16,5.132,340,98.34,97.47
0.12,"(0.3, 0.6)",True,100,18,28,23,48,53,15,1133,848,285,0.7485,18837.29,28659.74,9822.45,2.918,33.8,-34.46,16.626,-329.2,-16.46,4,-240.5,13919.51,2.989,4917.78,2.74,340,1133,885,248,0.7811,29035.55,36551.55,7516.0,4.863,41.3,-30.31,25.627,-222.65,-11.13,4,-213.5,21056.92,4.863,7978.63,4.865,340,98.24,97.23
0.12,"(0.3, 0.6)",True,100,18,28,23,48,53,20,1133,848,285,0.7485,17171.79,26994.24,9822.45,2.748,31.83,-34.46,15.156,-346.81,-17.34,4,-240.5,12629.35,2.805,4542.44,2.608,340,1133,885,248,0.7811,27370.0,34886.0,7516.0,4.642,39.42,-30.31,24.157,-232.74,-11.64,4,-213.5,19766.77,4.626,7603.23,4.683,340,98.43,97.43
0.12,"(0.3, 0.6)",True,100,22,32,27,42,47,10,1109,839,270,0.7565,21469.92,33026.1,11556.18,2.858,39.36,-42.8,19.36,-398.4,-19.92,3,-240.5,15058.6,2.771,6411.33,3.1,333,1109,853,256,0.7692,31452.16,40704.16,9252.0,4.399,47.72,-36.14,28.361,-281.41,-14.07,3,-213.5,22042.82,4.194,9409.34,5.002,333,99.85,99.72
0.12,"(0.3, 0.6)",True,100,22,32,27,42,47,15,1109,839,270,0.7565,19185.31,30741.49,11556.18,2.66,36.64,-42.8,17.3,-415.98,-20.8,3,-240.5,13453.64,2.582,5731.67,2.877,333,1109,853,256,0.7692,29167.47,38419.47,9252.0,4.153,45.04,-36.14,26.301,-299.0,-14.95,3,-213.5,20437.85,3.962,8729.62,4.713,333,99.85,99.7
0.12,"(0.3, 0.6)",True,100,22,32,27,42,47,20,1109,836,273,0.7538,17061.49,28617.68,11556.19,2.476,34.23,-42.33,15.385,-433.57,-21.68,3,-240.5,11906.62,2.4,5154.88,2.688,333,1109,853,256,0.7692,27043.58,36295.58,9252.0,3.923,42.55,-36.14,24.386,-316.58,-15.83,3,-213.5,18890.84,3.737,8152.74,4.468,333,99.88,99.75
0.12,"(0.3, 0.6)",True,100,22,32,27,47,52,10,1109,836,273,0.7538,21050.0,32606.19,11556.19,2.822,39.0,-42.33,18.981,-398.4,-19.92,3,-240.5,14763.92,2.736,6286.08,3.059,333,1109,853,256,0.7692,31032.2,40284.2,9252.0,4.354,47.23,-36.14,27.982,-281.41,-14.07,3,-213.5,21748.12,4.151,9284.08,4.949,333,99.85,99.72
0.12,"(0.3, 0.6)",True,100,22,32,27,47,52,15,1109,836,273,0.7538,19041.52,30597.71,11556.19,2.648,36.6,-42.33,17.17,-415.98,-20.8,3,-240.5,13379.33,2.573,5662.19,2.854,333,1109,853,256,0.7692,29023.67,38275.67,9252.0,4.137,44.87,-36.14,26.171,-299.0,-14.95,3,-213.5,20363.55,3.951,8660.12,4.684,333,99.79,99.61
0.12,"(0.3, 0.6)",True,100,22,32,27,47,52,20,1109,836,273,0.7538,17241.01,28797.2,11556.19,2.492,34.45,-42.33,15.546,-433.57,-21.68,3,-240.5,12048.83,2.417,5192.18,2.701,333,1109,853,256,0.7692,27223.1,36475.1,9252.0,3.942,42.76,-36.14,24.547,-316.58,-15.83,3,-213.5,19033.06,3.758,8190.05,4.484,333,99.88,99.75
0.12,"(0.3, 0.6)",True,100,22,32,27,52,57,10,1109,836,273,0.7538,20265.16,31821.35,11556.19,2.754,38.06,-42.33,18.273,-393.52,-19.68,3,-240.5,14234.41,2.674,6030.75,2.975,333,1109,853,256,0.7692,30247.31,39499.31,9252.0,4.269,46.31,-36.14,27.274,-276.53,-13.83,3,-213.5,21218.59,4.075,9028.72,4.84,333,99.81,99.65
0.12,"(0.3, 0.6)",True,100,22,32,27,52,57,15,1109,836,273,0.7538,18519.91,30076.1,11556.19,2.603,35.98,-42.33,16.7,-411.13,-20.56,3,-240.5,12969.76,2.525,5550.16,2.818,333,1109,853,256,0.7692,28502.03,37754.03,9252.0,4.081,44.26,-36.14,25.701,-294.15,-14.71,3,-213.5,19953.96,3.891,8548.07,4.636,333,99.89,99.76
0.12,"(0.3, 0.6)",True,100,22,32,27,52,57,20,1109,836,273,0.7538,17005.42,28561.61,11556.19,2.472,34.16,-42.33,15.334,-428.75,-21.44,3,-240.5,11930.57,2.403,5074.85,2.662,333,1109,853,256,0.7692,26987.51,36239.51,9252.0,3.917,42.48,-36.14,24.335,-311.77,-15.59,3,-213.5,18914.8,3.741,8072.71,4.434,333,99.83,99.64
0.12,"(0.3, 0.6)",True,120,8,18,13,28,33,10,1150,750,400,0.6522,22897.38,29047.45,6150.07,4.723,38.73,-15.38,19.911,-396.3,-19.82,6,-280.5,16818.92,4.716,6078.46,4.743,345,1150,956,194,0.8313,33248.45,37421.45,4173.0,8.968,39.14,-21.51,28.912,-333.34,-16.67,3,-253.5,24064.13,8.56,9184.32,10.277,345,98.32,97.52
0.12,"(0.3, 0.6)",True,120,8,18,13,28,33,15,1150,747,403,0.6496,19969.7,26158.36,6188.66,4.227,35.02,-15.36,17.365,-401.72,-20.09,6,-280.5,14666.72,4.222,5302.98,4.24,345,1150,956,194,0.8313,30320.72,34493.72,4173.0,8.266,36.08,-21.51,26.366,-338.39,-16.92,3,-253.5,21911.93,7.884,8408.8,9.494,345,98.38,97.5
0.12,"(0.3, 0.6)",True,120,8,18,13,28,33,20,1149,667,482,0.5805,17605.46,23855.38,6249.92,3.817,35.77,-12.97,15.322,-408.66,-20.43,11,-280.5,12874.09,3.797,4731.37,3.874,345,1149,955,194,0.8312,27947.43,32120.43,4173.0,7.697,33.63,-21.51,24.323,-343.44,-17.17,3,-253.5,20110.3,7.318,7837.14,8.916,345,98.57,97.68
0.12,"(0.3, 0.6)",True,120,8,18,13,33,38,10,1150,682,468,0.593,22361.18,28579.88,6218.7,4.596,41.91,-13.29,19.445,-396.3,-19.82,11,-280.5,16411.01,4.589,5950.17,4.616,345,1150,956,194,0.8313,32712.27,36885.27,4173.0,8.839,38.58,-21.51,28.445,-333.34,-16.67,3,-253.5,23656.24,8.432,9056.04,10.148,345,98.35,97.56
0.12,"(0.3, 0.6)",True,120,8,18,13,33,38,15,1150,674,476,0.5861,19769.77,26004.0,6234.23,4.171,38.58,-13.1,17.191,-406.72,-20.34,11,-280.5,14550.24,4.172,5219.53,4.168,345,1150,956,194,0.8313,30120.81,34293.81,4173.0,8.218,35.87,-21.51,26.192,-338.39,-16.92,3,-253.5,21795.46,7.847,8325.35,9.409,345,98.31,97.4
0.12,"(0.3, 0.6)",True,120,8,18,13,33,38,20,1149,673,476,0.5857,17628.97,23873.43,6244.46,3.823,35.47,-13.12,15.343,-408.66,-20.43,11,-280.5,12883.75,3.801,4745.22,3.884,345,1149,955,194,0.8312,27970.95,32143.95,4173.0,7.703,33.66,-21.51,24.344,-343.44,-17.17,3,-253.5,20119.96,7.321,7850.99,8.93,345,98.59,97.71
0.12,"(0.3, 0.6)",True,120,8,18,13,38,43,10,1150,626,524,0.5443,21994.32,28267.1,6272.78,4.506,45.16,-11.97,19.125,-396.3,-19.82,13,-280.5,16092.69,4.488,5901.64,4.556,345,1150,956,194,0.8313,32345.36,36518.36,4173.0,8.751,38.2,-21.51,28.126,-333.34,-16.67,3,-253.5,23337.86,8.332,9007.5,10.098,345,98.46,97.71
0.12,"(0.3, 0.6)",True,120,8,18,13,38,43,15,1150,626,524,0.5443,19706.04,25978.81,6272.78,4.142,41.5,-11.97,17.136,-401.35,-20.07,13,-280.5,14486.87,4.14,5219.16,4.145,345,1150,956,194,0.8313,30057.03,34230.03,4173.0,8.203,35.81,-21.51,26.137,-338.39,-16.92,3,-253.5,21732.05,7.828,8324.98,9.409,345,98.35,97.45
0.12,"(0.3, 0.6)",True,120,8,18,13,38,43,20,1149,621,528,0.5405,17776.06,24051.15,6275.09,3.833,38.73,-11.88,15.471,-414.9,-20.75,13,-280.5,13024.19,3.818,4751.87,3.875,345,1149,955,194,0.8312,28118.05,32291.05,4173.0,7.738,33.81,-21.51,24.472,-343.44,-17.17,3,-253.5,20260.4,7.365,7857.65,8.937,345,98.51,97.59
