sl_loss_usdt,min_abs_slope_pct,block_body_band,block_sunday,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
82.5,0.12,None,True,620,376,244,0.6065,1286.7,12110.08,10823.38,1.119,32.21,-44.36,2.075,-661.29,-33.06,9,-368.96,670.15,1.084,616.55,1.219,186,620,376,244,0.6065,6867.39,15495.39,8628.0,1.796,41.21,-35.36,11.076,-324.0,-16.2,9,-288.0,4576.57,1.706,2290.82,2.066,186,95.45,58.67
82.5,0.12,None,False,712,424,288,0.5955,797.96,13782.8,12984.83,1.061,32.51,-45.09,1.121,-791.89,-39.59,7,-342.06,640.17,1.069,157.79,1.043,214,712,424,288,0.5955,7206.4,17599.9,10393.5,1.693,41.51,-36.09,10.121,-441.0,-22.05,7,-279.0,5122.47,1.681,2083.92,1.725,214,92.53,43.47
82.5,0.12,"(0.3, 0.5)",True,531,325,206,0.6121,1834.12,10659.93,8825.82,1.208,32.8,-42.84,3.454,-667.58,-33.38,9,-368.94,1306.8,1.206,527.31,1.212,160,531,325,206,0.6121,6614.19,13586.19,6972.0,1.949,41.8,-33.84,12.456,-354.87,-17.74,9,-288.0,4646.24,1.921,1967.94,2.02,160,98.28,63.86
82.5,0.12,"(0.3, 0.5)",False,609,367,242,0.6026,1499.97,12131.79,10631.82,1.141,33.06,-43.93,2.463,-777.68,-38.88,9,-368.95,1482.14,1.203,17.82,1.005,183,609,367,242,0.6026,6981.77,15435.77,8454.0,1.826,42.06,-34.93,11.464,-525.87,-26.29,9,-288.0,5316.44,1.916,1665.33,1.629,183,91.67,40.93
82.5,0.12,"(0.2, 0.5)",True,476,297,179,0.6239,2342.13,9813.35,7471.23,1.313,33.04,-41.74,4.92,-493.39,-24.67,6,-301.45,1837.64,1.347,504.49,1.232,143,476,297,179,0.6239,6627.11,12487.61,5860.5,2.131,42.05,-32.74,13.923,-341.09,-17.05,6,-265.5,4835.08,2.151,1792.03,2.08,143,97.51,65.22
82.5,0.12,"(0.2, 0.5)",False,549,339,210,0.6175,2366.33,11410.95,9044.63,1.262,33.66,-43.07,4.31,-757.51,-37.88,8,-355.45,2357.82,1.39,8.5,1.003,165,549,339,210,0.6175,7307.91,14462.91,7155.0,2.021,42.66,-34.07,13.311,-432.0,-21.6,8,-283.5,5813.99,2.216,1493.92,1.63,165,93.04,49.11
82.5,0.12,"(0.3, 0.6)",True,497,306,191,0.6157,1834.55,10127.98,8293.43,1.221,33.1,-43.42,3.691,-582.69,-29.13,9,-368.94,1126.03,1.186,708.52,1.316,150,497,306,191,0.6157,6308.74,12883.24,6574.5,1.96,42.1,-34.42,12.694,-420.87,-21.04,9,-288.0,4249.58,1.878,2059.16,2.185,150,98.53,65.42
82.5,0.12,"(0.3, 0.6)",False,568,345,223,0.6074,1530.94,11493.92,9962.99,1.154,33.32,-44.68,2.695,-825.72,-41.29,9,-368.94,1253.32,1.18,277.62,1.093,171,568,345,223,0.6074,6643.94,14599.94,7956.0,1.835,42.32,-35.68,11.697,-591.87,-29.59,9,-288.0,4826.7,1.864,1817.24,1.767,171,94.04,52.43
82.5,0.15,None,True,390,245,145,0.6282,2471.45,8636.81,6165.36,1.401,35.25,-42.52,6.337,-611.1,-30.55,6,-315.05,2059.94,1.483,411.51,1.217,117,390,245,145,0.6282,5982.64,10842.64,4860.0,2.231,44.26,-33.52,15.34,-315.03,-15.75,6,-270.0,4517.72,2.328,1464.93,2.005,117,95.8,64.0
82.5,0.15,None,False,443,275,168,0.6208,2234.35,9617.77,7383.42,1.303,34.97,-43.95,5.044,-769.84,-38.49,6,-315.05,1942.17,1.384,292.18,1.126,133,443,275,168,0.6208,6222.49,12093.49,5871.0,2.06,43.98,-34.95,14.046,-396.21,-19.81,6,-270.0,4732.78,2.168,1489.71,1.819,133,95.32,57.5
82.5,0.15,"(0.3, 0.5)",True,333,214,119,0.6426,2915.19,7739.46,4824.27,1.604,36.17,-40.54,8.754,-414.78,-20.74,7,-301.45,2308.17,1.698,607.02,1.4,100,333,214,119,0.6426,5913.39,9666.39,3753.0,2.576,45.17,-31.54,17.758,-279.87,-13.99,7,-265.5,4405.92,2.703,1507.46,2.293,100,96.52,74.11
82.5,0.15,"(0.3, 0.5)",False,379,243,136,0.6412,2939.06,8652.94,5713.88,1.514,35.61,-42.01,7.755,-572.28,-28.61,7,-301.45,2499.43,1.663,439.63,1.226,114,379,243,136,0.6412,6351.18,10840.68,4489.5,2.415,44.61,-33.01,16.758,-392.37,-19.62,7,-265.5,4884.92,2.649,1466.25,1.96,114,94.77,68.0
82.5,0.15,"(0.2, 0.5)",True,298,198,100,0.6644,3229.48,7302.05,4072.57,1.793,36.88,-40.73,10.837,-438.76,-21.94,7,-301.45,2667.35,1.996,562.13,1.403,90,298,198,100,0.6644,5912.38,9084.88,3172.5,2.864,45.88,-31.72,19.84,-312.87,-15.64,7,-265.5,4539.92,3.159,1372.46,2.283,90,94.95,77.25
82.5,0.15,"(0.2, 0.5)",False,343,227,116,0.6618,3349.41,8215.53,4866.12,1.688,36.19,-41.95,9.765,-596.26,-29.81,7,-301.45,2858.6,1.909,490.8,1.285,103,343,227,116,0.6618,6437.17,10259.17,3822.0,2.684,45.19,-32.95,18.767,-425.37,-21.27,7,-265.5,5018.92,3.025,1418.25,2.055,103,94.03,73.5
82.5,0.15,"(0.3, 0.6)",True,315,204,111,0.6476,2959.48,7428.21,4468.72,1.662,36.41,-40.26,9.395,-414.78,-20.74,7,-259.5,2277.55,1.741,681.93,1.489,95,315,204,111,0.6476,5795.63,9265.13,3469.5,2.67,45.42,-31.26,18.399,-279.87,-13.99,7,-196.5,4258.16,2.774,1537.46,2.438,95,97.2,77.0
82.5,0.15,"(0.3, 0.6)",False,357,230,127,0.6443,2884.24,8229.08,5344.83,1.54,35.78,-42.09,8.079,-572.28,-28.61,6,-246.0,2356.14,1.666,528.1,1.293,108,357,230,127,0.6443,6098.34,10299.84,4201.5,2.451,44.78,-33.08,17.082,-392.37,-19.62,6,-192.0,4597.59,2.657,1500.75,2.052,108,95.76,70.44
82.5,0.18,None,True,243,161,82,0.6626,2361.81,5779.12,3417.31,1.691,35.9,-41.67,9.719,-347.45,-17.37,4,-192.0,1825.42,1.759,536.39,1.531,73,243,161,82,0.6626,4549.6,7228.6,2679.0,2.698,44.9,-32.67,18.723,-240.38,-12.02,4,-174.0,3356.18,2.765,1193.42,2.536,73,94.71,74.3
82.5,0.18,None,False,275,180,95,0.6545,2501.93,6507.29,4005.36,1.625,36.15,-42.16,9.098,-325.22,-16.26,4,-192.0,2074.16,1.774,427.77,1.323,83,275,180,95,0.6545,4977.7,8127.7,3150.0,2.58,45.15,-33.16,18.101,-240.38,-12.02,4,-174.0,3802.83,2.808,1174.87,2.122,83,95.14,70.11
82.5,0.18,"(0.3, 0.5)",True,210,145,65,0.6905,2922.57,5285.28,2362.71,2.237,36.45,-36.35,13.917,-170.77,-8.54,4,-122.94,2580.53,2.783,342.05,1.374,63,210,145,65,0.6905,4813.27,6590.77,1777.5,3.708,45.45,-27.35,22.92,-121.1,-6.06,4,-96.0,3904.2,4.59,909.07,2.317,63,91.41,76.83
82.5,0.18,"(0.3, 0.5)",False,237,162,75,0.6835,3094.14,5921.95,2827.81,2.094,36.56,-37.7,13.055,-195.46,-9.77,4,-122.95,2703.79,2.584,390.34,1.348,72,237,162,75,0.6835,5227.81,7380.31,2152.5,3.429,45.56,-28.7,22.058,-150.0,-7.5,4,-96.0,4189.34,4.263,1038.46,2.196,72,92.96,78.25
82.5,0.18,"(0.2, 0.5)",True,192,136,56,0.7083,2861.48,5020.14,2158.66,2.326,36.91,-38.55,14.904,-244.83,-12.24,3,-122.95,2526.93,2.968,334.55,1.383,58,192,136,56,0.7083,4590.09,6244.59,1654.5,3.774,45.92,-29.54,23.907,-121.1,-6.06,3,-96.0,3733.52,4.818,856.57,2.266,58,90.13,76.25
82.5,0.18,"(0.2, 0.5)",False,218,153,65,0.7018,3129.09,5656.8,2527.71,2.238,36.97,-38.89,14.354,-258.33,-12.92,3,-122.95,2650.19,2.717,478.9,1.487,66,218,153,65,0.7018,5091.63,7034.13,1942.5,3.621,45.97,-29.88,23.356,-145.5,-7.27,3,-96.0,4018.67,4.422,1072.96,2.397,66,93.76,80.02
82.5,0.18,"(0.3, 0.6)",True,200,140,60,0.7,3016.78,5146.88,2130.1,2.416,36.76,-35.5,15.084,-170.77,-8.54,3,-122.94,2551.68,2.907,465.1,1.587,60,200,140,60,0.7,4817.35,6407.35,1590.0,4.03,45.77,-26.5,24.087,-121.1,-6.06,3,-96.0,3812.28,4.828,1005.07,2.692,60,92.74,79.8
82.5,0.18,"(0.3, 0.6)",False,225,155,70,0.6889,3099.71,5694.92,2595.21,2.194,36.74,-37.07,13.776,-184.27,-9.21,3,-122.95,2612.61,2.635,487.1,1.488,68,225,155,70,0.6889,5125.31,7090.31,1965.0,3.608,45.74,-28.07,22.779,-145.5,-7.27,3,-96.0,4026.12,4.376,1099.19,2.423,68,94.01,80.38
82.5,0.21,None,True,154,107,47,0.6948,2223.25,4012.85,1789.6,2.242,37.5,-38.08,14.437,-328.6,-16.43,3,-192.0,1722.5,2.385,500.75,1.917,47,154,107,47,0.6948,3609.64,4976.14,1366.5,3.642,46.51,-29.07,23.439,-265.45,-13.27,3,-174.0,2685.79,3.785,923.85,3.298,47,89.38,79.65
82.5,0.21,None,False,172,116,56,0.6744,2121.41,4362.61,2241.2,1.947,37.61,-40.02,12.334,-328.6,-16.43,4,-192.0,1764.05,2.195,357.36,1.467,52,172,116,56,0.6744,3669.88,5406.88,1737.0,3.113,46.61,-31.02,21.337,-265.45,-13.27,4,-174.0,2844.31,3.469,825.57,2.411,52,87.62,74.23
82.5,0.21,"(0.3, 0.5)",True,135,95,40,0.7037,2115.87,3645.97,1530.1,2.383,38.38,-38.25,15.673,-290.67,-14.53,3,-205.5,1771.01,2.8,344.86,1.631,41,135,95,40,0.7037,3331.32,4501.32,1170.0,3.847,47.38,-29.25,24.676,-223.88,-11.19,3,-178.5,2617.4,4.408,713.93,2.776,41,85.27,75.07
82.5,0.21,"(0.3, 0.5)",False,151,103,48,0.6821,2003.55,3971.76,1968.2,2.018,38.56,-41.0,13.269,-290.67,-14.53,4,-205.5,1825.01,2.5,178.54,1.238,46,151,103,48,0.6821,3363.06,4899.06,1536.0,3.189,47.56,-32.0,22.272,-223.88,-11.19,4,-178.5,2770.37,3.899,592.69,2.021,46,82.9,69.51
82.5,0.21,"(0.2, 0.5)",True,125,91,34,0.728,2183.42,3549.97,1366.55,2.598,39.01,-40.19,17.467,-290.67,-14.53,3,-205.5,1933.47,3.318,249.95,1.469,38,125,91,34,0.728,3308.82,4369.32,1060.5,4.12,48.01,-31.19,26.471,-223.88,-11.19,3,-178.5,2716.85,5.098,591.98,2.489,38,82.79,72.22
82.5,0.21,"(0.2, 0.5)",False,140,99,41,0.7071,2167.16,3875.76,1708.6,2.268,39.15,-41.67,15.48,-290.67,-14.53,3,-205.5,1950.55,2.829,216.6,1.337,42,140,99,41,0.7071,3427.56,4767.06,1339.5,3.559,48.15,-32.67,24.483,-223.88,-11.19,3,-178.5,2832.81,4.331,594.76,2.216,42,83.05,71.16
82.5,0.21,"(0.3, 0.6)",True,127,91,36,0.7165,2234.81,3545.81,1311.0,2.705,38.96,-36.42,17.597,-290.67,-14.53,3,-205.5,1742.92,2.963,491.89,2.163,39,127,91,36,0.7165,3378.16,4365.16,987.0,4.423,47.97,-27.42,26.6,-223.88,-11.19,3,-178.5,2535.23,4.723,842.93,3.755,39,87.86,79.55
82.5,0.21,"(0.3, 0.6)",False,142,98,44,0.6901,2080.36,3829.46,1749.1,2.189,39.08,-39.75,14.65,-290.67,-14.53,3,-205.5,1736.5,2.55,343.86,1.547,43,142,98,44,0.6901,3358.79,4711.79,1353.0,3.482,48.08,-30.75,23.653,-223.88,-11.19,3,-178.5,2627.75,4.026,731.04,2.509,43,85.64,75.02
85.0,0.09,None,True,954,550,404,0.5765,-1706.98,16911.72,18618.7,0.908,30.75,-46.09,-1.789,-2293.04,-114.65,7,-335.95,-1766.75,0.869,59.76,1.012,287,954,550,404,0.5765,6879.05,21862.51,14983.46,1.459,39.75,-37.09,7.211,-539.37,-26.97,7,-282.0,4236.49,1.389,2642.56,1.645,287,88.4,15.0
85.0,0.09,None,False,1096,624,472,0.5693,-2171.54,19744.96,21916.5,0.901,31.64,-46.43,-1.981,-2515.04,-125.75,7,-335.95,-1999.83,0.873,-171.7,0.972,329,1096,624,472,0.5693,7692.06,25361.51,17669.46,1.435,40.64,-37.44,7.018,-692.29,-34.61,7,-282.0,4903.19,1.385,2788.86,1.564,329,87.8,15.0
85.0,0.09,"(0.3, 0.5)",True,812,465,347,0.5727,-886.68,14582.84,15469.52,0.943,31.36,-44.58,-1.092,-1521.53,-76.08,11,-403.45,-1060.02,0.906,173.35,1.041,244,812,465,347,0.5727,6421.85,18768.81,12346.96,1.52,40.36,-35.58,7.909,-592.59,-29.63,11,-304.5,4052.33,1.45,2369.52,1.71,244,89.48,15.0
85.0,0.09,"(0.3, 0.5)",False,938,529,409,0.564,-1370.25,17061.12,18431.37,0.926,32.25,-45.06,-1.461,-1926.96,-96.35,11,-403.45,-1159.11,0.911,-211.14,0.961,282,938,529,409,0.564,7071.8,21822.76,14750.96,1.479,41.25,-36.07,7.539,-693.09,-34.65,11,-304.5,4745.03,1.453,2326.77,1.544,282,88.6,15.0
85.0,0.09,"(0.2, 0.5)",True,731,429,302,0.5869,441.41,13603.25,13161.84,1.034,31.71,-43.58,0.604,-945.25,-47.26,8,-278.01,594.55,1.065,-153.14,0.962,220,731,429,302,0.5869,7020.82,17465.28,10444.46,1.672,40.71,-34.58,9.604,-480.83,-24.04,8,-206.0,5193.89,1.72,1826.93,1.566,220,90.1,17.89
85.0,0.09,"(0.2, 0.5)",False,847,489,358,0.5773,167.84,15955.47,15787.63,1.011,32.63,-44.1,0.198,-1189.29,-59.46,8,-308.84,617.53,1.058,-449.69,0.912,255,847,489,358,0.5773,7790.67,20357.12,12566.46,1.62,41.63,-35.1,9.198,-611.83,-30.59,8,-273.0,5945.48,1.7,1845.19,1.453,255,87.4,16.06
85.0,0.09,"(0.3, 0.6)",True,766,438,328,0.5718,-592.22,13855.88,14448.1,0.959,31.63,-44.05,-0.773,-1337.44,-66.87,11,-403.45,-884.05,0.916,291.83,1.075,230,766,438,328,0.5718,6302.28,17798.74,11496.46,1.548,40.64,-35.05,8.228,-439.15,-21.96,11,-304.5,3940.21,1.467,2362.07,1.774,230,90.26,15.0
85.0,0.09,"(0.3, 0.6)",False,882,501,381,0.568,-613.62,16419.98,17033.6,0.964,32.77,-44.71,-0.696,-1398.48,-69.92,11,-403.45,-775.42,0.937,161.8,1.034,265,882,501,381,0.568,7324.59,20929.55,13604.96,1.538,41.78,-35.71,8.305,-504.65,-25.23,11,-304.5,4777.57,1.488,2547.02,1.669,265,90.07,15.0
85.0,0.12,None,True,618,375,243,0.6068,1131.07,12084.63,10953.56,1.103,32.23,-45.08,1.83,-693.78,-34.69,9,-376.46,569.52,1.07,561.55,1.196,186,618,375,243,0.6068,6693.67,15460.92,8767.25,1.763,41.23,-36.08,10.831,-334.0,-16.7,9,-295.5,4457.85,1.679,2235.82,2.015,186,94.76,56.58
85.0,0.12,None,False,709,422,287,0.5952,636.76,13714.22,13077.46,1.049,32.5,-45.57,0.898,-831.89,-41.59,7,-349.56,455.4,1.048,181.35,1.05,213,709,422,287,0.5952,7018.02,17513.27,10495.25,1.669,41.5,-36.57,9.898,-456.0,-22.8,7,-286.5,4919.6,1.644,2098.42,1.733,213,92.66,45.09
85.0,0.12,"(0.3, 0.5)",True,531,325,206,0.6121,1650.37,10659.93,9009.56,1.183,32.8,-43.74,3.108,-690.08,-34.5,9,-376.44,1173.07,1.181,477.31,1.188,160,531,325,206,0.6121,6430.44,13586.19,7155.75,1.899,41.8,-34.74,12.11,-369.87,-18.49,9,-295.5,4512.49,1.872,1917.94,1.969,160,97.29,62.01
85.0,0.12,"(0.3, 0.5)",False,609,367,242,0.6026,1361.27,12131.79,10770.52,1.126,33.06,-44.51,2.235,-800.18,-40.01,9,-376.45,1328.4,1.178,32.87,1.01,183,609,367,242,0.6026,6843.02,15435.77,8592.75,1.796,42.06,-35.51,11.236,-548.37,-27.42,9,-295.5,5162.69,1.866,1680.33,1.638,183,91.49,40.06
85.0,0.12,"(0.2, 0.5)",True,476,297,179,0.6239,2188.39,9813.35,7624.97,1.287,33.04,-42.6,4.597,-510.89,-25.54,6,-308.94,1726.4,1.319,461.98,1.209,143,476,297,179,0.6239,6473.36,12487.61,6014.25,2.076,42.05,-33.6,13.599,-356.09,-17.8,6,-273.0,4723.83,2.095,1749.53,2.028,143,97.47,63.42
85.0,0.12,"(0.2, 0.5)",False,549,339,210,0.6175,2177.59,11410.95,9233.36,1.236,33.66,-43.97,3.966,-802.51,-40.13,8,-362.95,2231.59,1.361,-54.0,0.982,165,549,339,210,0.6175,7119.16,14462.91,7343.75,1.969,42.66,-34.97,12.968,-447.0,-22.35,8,-291.0,5687.74,2.159,1431.42,1.588,165,92.16,46.92
85.0,0.12,"(0.3, 0.6)",True,497,306,191,0.6157,1660.81,10127.98,8467.18,1.196,33.1,-44.33,3.342,-597.68,-29.88,9,-376.44,997.29,1.161,663.51,1.29,150,497,306,191,0.6157,6134.99,12883.24,6748.25,1.909,42.1,-35.33,12.344,-435.87,-21.79,9,-295.5,4120.83,1.83,2014.16,2.13,150,97.47,63.63
85.0,0.12,"(0.3, 0.6)",False,568,345,223,0.6074,1404.74,11493.92,10089.18,1.139,33.32,-45.24,2.473,-848.22,-42.41,9,-376.44,1104.58,1.155,300.16,1.101,171,568,345,223,0.6074,6517.69,14599.94,8082.25,1.806,42.32,-36.24,11.475,-614.37,-30.72,9,-295.5,4677.95,1.816,1839.74,1.784,171,94.0,53.01
85.0,0.15,None,True,390,245,145,0.6282,2343.94,8636.81,6292.87,1.372,35.25,-43.4,6.01,-636.1,-31.8,6,-322.55,1969.93,1.452,374.0,1.193,117,390,245,145,0.6282,5855.14,10842.64,4987.5,2.174,44.26,-34.4,15.013,-330.03,-16.5,6,-277.5,4427.72,2.268,1427.43,1.954,117,95.69,62.08
85.0,0.15,None,False,442,274,168,0.6199,2121.26,9574.64,7453.38,1.285,34.94,-44.37,4.799,-847.97,-42.4,6,-322.55,1791.54,1.347,329.72,1.144,133,442,274,168,0.6199,6100.34,12041.34,5941.0,2.027,43.95,-35.36,13.802,-416.21,-20.81,6,-277.5,4573.13,2.1,1527.21,1.857,133,96.01,57.67
85.0,0.15,"(0.3, 0.5)",True,333,214,119,0.6426,2817.68,7739.46,4921.78,1.572,36.17,-41.36,8.462,-424.78,-21.24,7,-308.94,2240.67,1.664,577.01,1.373,100,333,214,119,0.6426,5815.89,9666.39,3850.5,2.51,45.17,-32.36,17.465,-289.87,-14.49,7,-273.0,4338.42,2.634,1477.46,2.236,100,96.44,72.67
85.0,0.15,"(0.3, 0.5)",False,379,243,136,0.6412,2906.6,8652.94,5746.34,1.506,35.61,-42.25,7.669,-587.28,-29.36,7,-308.94,2421.93,1.629,484.68,1.256,114,379,243,136,0.6412,6318.68,10840.68,4522.0,2.397,44.61,-33.25,16.672,-407.37,-20.37,7,-273.0,4807.42,2.581,1511.25,2.02,114,95.3,68.75
85.0,0.15,"(0.2, 0.5)",True,298,198,100,0.6644,3146.98,7302.05,4155.07,1.757,36.88,-41.55,10.56,-448.76,-22.44,7,-308.94,2612.35,1.955,534.63,1.376,90,298,198,100,0.6644,5829.88,9084.88,3255.0,2.791,45.88,-32.55,19.563,-322.87,-16.14,7,-273.0,4484.92,3.078,1344.96,2.226,90,94.83,75.77
85.0,0.15,"(0.2, 0.5)",False,343,227,116,0.6618,3249.4,8215.53,4966.12,1.654,36.19,-42.81,9.473,-611.26,-30.56,7,-308.94,2793.61,1.871,455.8,1.259,103,343,227,116,0.6618,6337.17,10259.17,3922.0,2.616,45.19,-33.81,18.476,-440.37,-22.02,7,-273.0,4953.92,2.948,1383.25,2.003,103,93.86,71.8
85.0,0.15,"(0.3, 0.6)",True,315,204,111,0.6476,2869.48,7428.21,4558.73,1.629,36.41,-41.07,9.109,-424.78,-21.24,7,-264.5,2215.05,1.706,654.43,1.46,95,315,204,111,0.6476,5705.63,9265.13,3559.5,2.603,45.42,-32.07,18.113,-289.87,-14.49,7,-201.5,4195.66,2.704,1509.96,2.376,95,97.13,75.65
85.0,0.15,"(0.3, 0.6)",False,357,230,127,0.6443,2859.29,8229.08,5369.79,1.532,35.78,-42.28,8.009,-587.28,-29.36,6,-251.0,2283.64,1.632,575.65,1.328,108,357,230,127,0.6443,6073.34,10299.84,4226.5,2.437,44.78,-33.28,17.012,-407.37,-20.37,6,-197.0,4525.09,2.589,1548.25,2.123,108,96.32,71.3
85.0,0.18,None,True,243,161,82,0.6626,2291.81,5779.12,3487.32,1.657,35.9,-42.53,9.431,-359.95,-18.0,4,-197.0,1775.42,1.723,516.39,1.501,73,243,161,82,0.6626,4479.6,7228.6,2749.0,2.63,44.9,-33.52,18.435,-250.38,-12.52,4,-179.0,3306.18,2.694,1173.42,2.472,73,94.3,73.05
85.0,0.18,None,False,274,179,95,0.6533,2461.34,6464.16,4002.82,1.615,36.11,-42.13,8.983,-337.72,-16.89,4,-197.0,1976.03,1.723,485.31,1.383,83,274,179,95,0.6533,4928.05,8075.55,3147.5,2.566,45.11,-33.13,17.986,-250.38,-12.52,4,-179.0,3695.68,2.713,1232.37,2.245,83,95.8,71.38
85.0,0.18,"(0.3, 0.5)",True,210,145,65,0.6905,2877.57,5285.28,2407.71,2.195,36.45,-37.04,13.703,-180.77,-9.04,4,-125.44,2553.02,2.731,324.54,1.348,63,210,145,65,0.6905,4768.27,6590.77,1822.5,3.616,45.45,-28.04,22.706,-126.1,-6.31,4,-98.5,3876.7,4.477,891.57,2.26,63,91.04,76.28
85.0,0.18,"(0.3, 0.5)",False,237,162,75,0.6835,3124.18,5921.95,2797.77,2.117,36.56,-37.3,13.182,-202.96,-10.15,4,-125.45,2671.29,2.536,452.89,1.428,72,237,162,75,0.6835,5257.81,7380.31,2122.5,3.477,45.56,-28.3,22.185,-155.0,-7.75,4,-98.5,4156.84,4.157,1100.96,2.366,72,93.66,79.64
85.0,0.18,"(0.2, 0.5)",True,192,136,56,0.7083,2818.97,5020.14,2201.16,2.281,36.91,-39.31,14.682,-257.33,-12.87,3,-125.45,2501.93,2.911,317.05,1.355,58,192,136,56,0.7083,4547.59,6244.59,1697.0,3.68,45.92,-30.3,23.685,-126.1,-6.31,3,-98.5,3708.52,4.697,839.07,2.209,58,89.76,75.68
85.0,0.18,"(0.2, 0.5)",False,218,153,65,0.7018,3079.09,5656.8,2577.72,2.195,36.97,-39.66,14.124,-270.83,-13.54,3,-125.45,2620.19,2.665,458.9,1.457,66,218,153,65,0.7018,5041.63,7034.13,1992.5,3.53,45.97,-30.65,23.127,-150.5,-7.52,3,-98.5,3988.67,4.311,1052.96,2.336,66,93.63,79.45
85.0,0.18,"(0.3, 0.6)",True,200,140,60,0.7,2976.78,5146.88,2170.11,2.372,36.76,-36.17,14.884,-180.77,-9.04,3,-125.44,2526.68,2.854,450.1,1.558,60,200,140,60,0.7,4777.35,6407.35,1630.0,3.931,45.77,-27.17,23.887,-126.1,-6.31,3,-98.5,3787.28,4.709,990.07,2.626,60,92.44,79.36
85.0,0.18,"(0.3, 0.6)",False,225,155,70,0.6889,3134.76,5694.92,2560.16,2.224,36.74,-36.57,13.932,-194.27,-9.71,3,-125.45,2582.6,2.587,552.15,1.592,68,225,155,70,0.6889,5160.31,7090.31,1930.0,3.674,45.74,-27.57,22.935,-150.5,-7.52,3,-98.5,3996.12,4.269,1164.19,2.645,68,94.75,81.8
85.0,0.21,None,True,154,107,47,0.6948,2188.25,4012.85,1824.6,2.199,37.5,-38.82,14.209,-343.59,-17.18,3,-197.0,1697.5,2.338,490.74,1.882,47,154,107,47,0.6948,3574.64,4976.14,1401.5,3.551,46.51,-29.82,23.212,-275.45,-13.77,3,-179.0,2660.79,3.689,913.85,3.218,47,89.15,79.32
85.0,0.21,None,False,172,116,56,0.6744,2161.46,4362.61,2201.16,1.982,37.61,-39.31,12.567,-343.59,-17.18,4,-197.0,1734.05,2.151,427.41,1.615,52,172,116,56,0.6744,3709.88,5406.88,1697.0,3.186,46.61,-30.3,21.569,-275.45,-13.77,4,-179.0,2814.31,3.381,895.57,2.739,52,88.9,77.04
85.0,0.21,"(0.3, 0.5)",True,135,95,40,0.7037,2085.87,3645.97,1560.11,2.337,38.38,-39.0,15.451,-300.67,-15.03,3,-210.5,1751.01,2.744,334.85,1.602,41,135,95,40,0.7037,3301.32,4501.32,1200.0,3.751,47.38,-30.0,24.454,-231.38,-11.57,3,-183.5,2597.4,4.296,703.93,2.709,41,85.02,74.69
85.0,0.21,"(0.3, 0.5)",False,151,103,48,0.6821,2048.6,3971.76,1923.16,2.065,38.56,-40.07,13.567,-300.67,-15.03,4,-210.5,1800.01,2.45,248.58,1.365,46,151,103,48,0.6821,3408.06,4899.06,1491.0,3.286,47.56,-31.06,22.57,-231.38,-11.57,4,-183.5,2745.37,3.8,662.69,2.298,46,84.32,71.86
85.0,0.21,"(0.2, 0.5)",True,125,91,34,0.728,2155.92,3549.97,1394.06,2.547,39.01,-41.0,17.247,-300.67,-15.03,3,-210.5,1915.98,3.25,239.94,1.442,38,125,91,34,0.728,3281.32,4369.32,1088.0,4.016,48.01,-32.0,26.251,-231.38,-11.57,3,-183.5,2699.35,4.967,581.98,2.428,38,82.53,71.8
85.0,0.21,"(0.2, 0.5)",False,140,99,41,0.7071,2132.15,3875.76,1743.6,2.223,39.15,-42.53,15.23,-300.67,-15.03,3,-210.5,1928.05,2.771,204.1,1.312,42,140,99,41,0.7071,3392.56,4767.06,1374.5,3.468,48.15,-33.52,24.233,-231.38,-11.57,3,-183.5,2810.31,4.219,582.26,2.161,42,82.72,70.63
85.0,0.21,"(0.3, 0.6)",True,127,91,36,0.7165,2209.81,3545.81,1336.0,2.654,38.96,-37.11,17.4,-300.67,-15.03,3,-210.5,1725.42,2.906,484.39,2.125,39,127,91,36,0.7165,3353.16,4365.16,1012.0,4.313,47.97,-28.11,26.403,-231.38,-11.57,3,-183.5,2517.73,4.604,835.43,3.665,39,87.69,79.3
85.0,0.21,"(0.3, 0.6)",False,142,98,44,0.6901,2130.41,3829.46,1699.05,2.254,39.08,-38.61,15.003,-300.67,-15.03,3,-210.5,1714.0,2.5,416.41,1.749,43,142,98,44,0.6901,3408.79,4711.79,1303.0,3.616,48.08,-29.61,24.006,-231.38,-11.57,3,-183.5,2605.25,3.924,803.54,2.95,43,87.08,77.27
