family,coin,tf,n,pf,wr,payoff,net_pct,calmar,sharpe,maxdd,liq
donchian_breakout,ZEC,3m,1901,0.7620521379567313,29.61599158337717,1.811058189318129,-351.04697113099996,-3.1943496055791782,-2.087104006283806,334.90144660678493,0
regime_mr,ZEC,5m,2785,1.2630533064349387,86.21184919210054,0.20200436054602935,98.92641133983946,12.926267853554208,5.24846628560124,14.034944441592145,2
bb_revert,ZEC,5m,3061,0.7926573123926552,40.18294674942829,1.1799638528381722,-401.88754708505456,-1.7879508949210328,-1.765343111345273,410.54314232615104,4
kc_revert,ZEC,5m,2185,0.8262202927367049,37.29977116704806,1.3888611055819458,-248.98151755323798,-1.8436504847593729,-0.9260091130134442,246.9945291281073,10
rsi_snapback,ZEC,5m,1304,0.8408539335289725,47.54601226993865,0.9276517589255115,-113.98325365106197,-1.6853986806779087,-1.4297524369280274,123.46734001785345,0
stoch_snapback,ZEC,5m,3592,0.7570785538904368,44.90534521158129,0.9288645121817573,-508.69751515509984,-2.0010500780695653,-1.4548357373991552,464.1765944710545,3
vwap_revert,ZEC,5m,2802,0.7784262171285091,48.3226266952177,0.8324676236352151,-338.2497669501541,-1.975140835934162,-0.12303322518679351,312.91246744261076,4
vwap_reclaim,ZEC,5m,1406,0.8589301710132283,41.53627311522048,1.2089736311179344,-121.55846594927449,-1.8195851151102833,-0.27210453380400446,122.00493620538239,1
wick_fade,ZEC,5m,1134,0.7225069531316864,50.617283950617285,0.7048848323235966,-160.94866078094813,-1.8749619235217707,-2.263507576367177,157.2797128362917,2
atr_climax_fade,ZEC,5m,1787,0.7225659206323912,35.08673754896475,1.3368045740567365,-353.3090916042514,-1.8115764872995637,1.2286851876799034,356.6949444464751,5
micro_pullback,ZEC,5m,1710,0.7413548291748842,29.53216374269006,1.7689753844668028,-342.1997318127265,-1.9558796330510078,-1.969750165690903,319.75074552729154,0
orb_fade,ZEC,5m,1789,0.6880206478610251,46.56232532140861,0.7896131324791599,-331.9289909808407,-1.8886513493513102,0.9718937598567884,320.9261802923913,0
range_fade,ZEC,5m,1722,0.7974122335243776,33.15911730545877,1.6073931362286493,-250.63888821491648,-1.793051327470162,0.08214109047030048,255.40186569499767,2
failed_breakout,ZEC,5m,3445,0.7699143031022746,30.043541364296082,1.7927473144700308,-615.7110690999956,-2.080135757793405,-1.682699366795942,540.6801167987438,3
sweep_reversal,ZEC,5m,2685,0.7402063087881597,41.00558659217877,1.0649289674118485,-434.4062383182778,-1.8887485992968882,-3.537847723817823,420.1235391443392,4
squeeze_expansion,ZEC,5m,944,0.7814309613230644,30.08474576271186,1.8160015298352907,-154.2912242015349,-1.8455949819339492,-1.573943440684814,152.76309547953636,0
reclaim_pullback,ZEC,5m,1815,0.9147602641092675,33.49862258953168,1.8159796690458652,-109.49612884411508,-1.8424091827404596,-1.5521769913855354,108.76739285974726,1
mr_fade2,ZEC,5m,1309,0.9255689384541483,45.60733384262796,1.1038611125282305,-55.068821649223295,-0.9700441529952321,1.3732126586370694,103.69055836184191,2
donchian_breakout,ZEC,5m,1811,0.7880645752121911,29.762562120375485,1.8597739140443545,-289.68656169632993,-1.8327486526101149,-1.1924466024160962,289.1294077336048,1
