sl_loss_usdt,min_abs_slope_pct,block_body_band,block_sunday,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
65.0,0.18,"(0.3, 0.6)",False,720,504,216,0.7,13832.72,22446.58,8613.86,2.606,44.54,-39.88,19.212,-359.27,-17.96,6,-275.87,10537.92,2.818,3294.8,2.17,217,720,504,216,0.7,20313.1,26983.01,6669.91,4.045,53.54,-30.88,28.213,-240.06,-12.0,6,-222.0,15065.12,4.367,5247.99,3.39,217,97.11,95.62
65.0,0.21,None,True,592,417,175,0.7044,11789.38,18679.87,6890.49,2.711,44.8,-39.37,19.914,-364.4,-18.22,5,-327.5,8750.36,2.763,3039.01,2.578,178,592,417,175,0.7044,17117.76,22433.17,5315.41,4.22,53.8,-30.37,28.915,-282.5,-14.12,5,-282.5,12476.34,4.204,4641.42,4.264,178,97.91,96.88
65.0,0.21,None,False,675,470,205,0.6963,13171.77,21247.36,8075.59,2.631,45.21,-39.39,19.514,-364.4,-18.22,5,-327.5,9501.96,2.625,3669.81,2.646,203,675,470,205,0.6963,19247.12,25477.53,6230.41,4.089,54.21,-30.39,28.514,-282.5,-14.12,5,-282.5,13749.95,4.004,5497.17,4.326,203,98.89,98.3
65.0,0.21,"(0.3, 0.5)",True,503,358,145,0.7117,11274.47,16915.01,5640.54,2.999,47.25,-38.9,22.414,-281.1,-14.05,4,-248.96,8405.77,3.099,2868.69,2.753,151,503,358,145,0.7117,15802.08,20137.49,4335.41,4.645,56.25,-29.9,31.416,-213.0,-10.65,4,-213.0,11574.1,4.686,4227.98,4.537,151,97.7,96.71
65.0,0.21,"(0.3, 0.5)",False,576,404,172,0.7014,12634.02,19289.16,6655.14,2.898,47.75,-38.69,21.934,-313.92,-15.7,4,-313.92,9066.59,2.886,3567.43,2.931,173,576,404,172,0.7014,17818.64,22925.55,5106.91,4.489,56.75,-29.69,30.935,-278.0,-13.9,4,-278.0,12693.91,4.381,5124.72,4.789,173,99.02,98.58
65.0,0.21,"(0.2, 0.5)",True,469,334,135,0.7122,10992.92,16206.01,5213.09,3.109,48.52,-38.62,23.439,-281.1,-14.05,4,-248.96,8209.67,3.23,2783.26,2.818,141,469,334,135,0.7122,15214.77,19212.68,3997.91,4.806,57.52,-29.61,32.441,-213.0,-10.65,4,-213.0,11162.19,4.875,4052.58,4.628,141,97.62,96.62
65.0,0.21,"(0.2, 0.5)",False,538,379,159,0.7045,12424.13,18546.36,6122.23,3.029,48.93,-38.5,23.093,-313.92,-15.7,4,-313.92,8884.99,3.016,3539.14,3.063,162,538,379,159,0.7045,17267.05,21957.95,4690.91,4.681,57.94,-29.5,32.095,-278.0,-13.9,4,-278.0,12269.59,4.581,4997.45,4.951,162,99.13,98.74
65.0,0.21,"(0.3, 0.6)",True,454,328,126,0.7225,10758.1,15556.92,4798.82,3.242,47.43,-38.09,23.696,-269.5,-13.47,5,-235.46,7984.6,3.367,2773.5,2.946,137,454,328,126,0.7225,14844.23,18509.14,3664.91,5.05,56.43,-29.09,32.697,-208.5,-10.42,5,-208.5,10837.59,5.126,4006.64,4.858,137,97.85,96.94
65.0,0.21,"(0.3, 0.6)",False,520,369,151,0.7096,11884.41,17670.83,5786.41,3.054,47.89,-38.32,22.855,-313.92,-15.7,5,-313.92,8742.31,3.081,3142.11,2.982,156,520,369,151,0.7096,16564.38,20991.79,4427.41,4.741,56.89,-29.32,31.855,-278.0,-13.9,5,-278.0,12018.2,4.65,4546.19,5.005,156,98.13,97.36
70.0,0.09,None,True,1878,1136,742,0.6049,7452.5,42335.47,34882.98,1.214,37.27,-47.01,3.968,-1875.01,-93.75,9,-431.05,6942.93,1.299,509.56,1.044,564,1878,1136,742,0.6049,24356.25,52561.5,28205.25,1.864,46.27,-38.01,12.969,-1029.96,-51.5,9,-377.0,18769.45,2.004,5586.8,1.587,564,92.15,66.32
70.0,0.09,None,False,2187,1324,863,0.6054,8800.24,49376.62,40576.38,1.217,37.29,-47.02,4.024,-2071.68,-103.58,9,-431.05,8500.46,1.314,299.78,1.022,657,2187,1324,863,0.6054,28485.03,61294.78,32809.75,1.868,46.3,-38.02,13.025,-879.14,-43.96,9,-377.0,22271.11,2.019,6213.92,1.567,657,91.59,64.26
70.0,0.09,"(0.3, 0.5)",True,1593,982,611,0.6164,8923.79,37768.68,28844.88,1.309,38.46,-47.21,5.602,-1497.14,-74.86,6,-360.92,7035.4,1.359,1888.4,1.204,478,1593,982,611,0.6164,23263.01,46608.76,23345.75,1.996,47.46,-38.21,14.603,-830.23,-41.51,6,-307.0,17071.54,2.08,6191.47,1.821,478,97.31,78.61
70.0,0.09,"(0.3, 0.5)",False,1855,1137,718,0.6129,10422.61,43931.99,33509.37,1.311,38.64,-46.67,5.619,-1570.98,-78.55,6,-360.92,8236.73,1.357,2185.88,1.209,557,1855,1137,718,0.6129,27119.84,54167.09,27047.25,2.003,47.64,-37.67,14.62,-753.92,-37.7,6,-307.0,19919.79,2.072,7200.05,1.851,557,97.42,78.69
70.0,0.09,"(0.2, 0.5)",True,1427,889,538,0.623,9599.0,34903.35,25304.35,1.379,39.26,-47.03,6.727,-1495.97,-74.8,6,-360.92,7699.77,1.452,1899.23,1.229,429,1427,889,538,0.623,22444.12,42906.37,20462.25,2.097,48.26,-38.03,15.728,-893.1,-44.65,6,-307.0,16682.69,2.217,5761.43,1.854,429,96.72,79.21
70.0,0.09,"(0.2, 0.5)",False,1662,1033,629,0.6215,11597.78,40790.72,29192.94,1.397,39.49,-46.41,6.978,-1484.68,-74.23,6,-360.92,9354.16,1.472,2243.62,1.239,499,1662,1033,629,0.6215,26557.98,50089.73,23531.75,2.129,48.49,-37.41,15.98,-812.28,-40.61,6,-307.0,19822.14,2.243,6735.85,1.889,499,96.6,79.56
70.0,0.09,"(0.3, 0.6)",True,1438,905,533,0.6293,9953.62,34770.53,24816.91,1.401,38.42,-46.56,6.922,-1057.78,-52.89,8,-458.05,7461.14,1.438,2492.49,1.321,432,1438,905,533,0.6293,22897.63,42917.38,20019.75,2.144,47.42,-37.56,15.923,-630.2,-31.51,8,-386.0,16516.11,2.202,6381.52,2.017,432,98.3,83.65
70.0,0.09,"(0.3, 0.6)",False,1677,1048,629,0.6249,11170.0,40292.86,29122.86,1.384,38.45,-46.3,6.661,-1044.44,-52.22,8,-458.05,8300.05,1.41,2869.95,1.324,504,1677,1048,629,0.6249,26264.66,49726.41,23461.75,2.119,47.45,-37.3,15.662,-553.88,-27.69,8,-386.0,18857.6,2.153,7407.06,2.042,504,98.59,83.87
70.0,0.12,None,True,1467,932,535,0.6353,11404.24,35512.66,24108.42,1.473,38.1,-45.06,7.774,-1220.76,-61.04,9,-471.37,9379.87,1.582,2024.37,1.253,441,1467,932,535,0.6353,24608.44,43902.19,19293.75,2.275,47.11,-36.06,16.775,-544.82,-27.24,9,-390.5,18614.53,2.451,5993.9,1.927,441,96.02,80.22
70.0,0.12,None,False,1697,1079,618,0.6358,13867.35,41546.67,27679.32,1.501,38.5,-44.79,8.172,-1126.51,-56.33,9,-471.37,11675.23,1.63,2192.12,1.239,510,1697,1079,618,0.6358,29142.03,51259.28,22117.25,2.318,47.51,-35.79,17.173,-432.0,-21.6,9,-390.5,22359.5,2.516,6782.53,1.92,510,95.37,79.75
70.0,0.12,"(0.3, 0.5)",True,1237,802,435,0.6483,12010.58,31689.28,19678.71,1.61,39.51,-45.24,9.709,-868.46,-43.42,8,-387.91,9176.96,1.68,2833.62,1.458,372,1237,802,435,0.6483,23145.39,38909.14,15763.75,2.468,48.52,-36.24,18.711,-417.45,-20.87,8,-316.0,16963.27,2.573,6182.12,2.242,372,97.63,87.21
70.0,0.12,"(0.3, 0.5)",False,1431,925,506,0.6464,14603.91,36991.42,22387.51,1.652,39.99,-44.24,10.205,-720.6,-36.03,8,-387.91,11749.42,1.78,2854.49,1.389,430,1431,925,506,0.6464,27485.03,45318.28,17833.25,2.541,48.99,-35.24,19.207,-414.0,-20.7,8,-316.0,20760.13,2.736,6724.91,2.145,430,96.16,85.58
70.0,0.12,"(0.2, 0.5)",True,1118,729,389,0.6521,11843.18,29535.8,17692.63,1.669,40.52,-45.48,10.593,-927.85,-46.39,8,-387.91,9178.77,1.766,2664.4,1.466,336,1118,729,389,0.6521,21907.01,36098.76,14191.75,2.544,49.52,-36.48,19.595,-488.82,-24.44,8,-316.0,16217.93,2.697,5689.08,2.227,336,97.09,87.59
70.0,0.12,"(0.2, 0.5)",False,1295,846,449,0.6533,14704.73,34677.67,19972.94,1.736,40.99,-44.48,11.355,-766.49,-38.32,8,-387.91,11929.75,1.897,2774.98,1.416,389,1295,846,449,0.6533,26361.79,42293.54,15931.75,2.655,49.99,-35.48,20.357,-414.0,-20.7,8,-316.0,20085.01,2.902,6276.78,2.168,389,95.72,86.78
70.0,0.12,"(0.3, 0.6)",True,1115,740,375,0.6637,12478.65,29212.18,16733.53,1.746,39.48,-44.62,11.192,-545.07,-27.25,8,-387.91,9423.67,1.819,3054.97,1.584,335,1115,740,375,0.6637,22515.03,35873.78,13358.75,2.685,48.48,-35.62,20.193,-357.5,-17.88,8,-316.0,16444.53,2.79,6070.5,2.455,335,97.82,90.8
70.0,0.12,"(0.3, 0.6)",False,1290,848,442,0.6574,14267.41,33725.7,19458.3,1.733,39.77,-44.02,11.06,-472.38,-23.62,8,-387.91,10902.42,1.816,3364.98,1.553,388,1290,848,442,0.6574,25878.85,41359.1,15480.25,2.672,48.77,-35.02,20.061,-357.5,-17.88,8,-316.0,19021.37,2.786,6857.48,2.42,388,97.53,90.05
70.0,0.15,None,True,1117,733,384,0.6562,13129.2,29459.18,16329.99,1.804,40.19,-42.53,11.754,-576.38,-28.82,9,-401.32,10502.59,1.963,2626.61,1.484,336,1117,733,384,0.6562,23183.16,36057.41,12874.25,2.801,49.19,-33.53,20.755,-323.96,-16.2,9,-320.5,17531.99,3.057,5651.17,2.299,336,96.11,88.98
70.0,0.15,None,False,1283,842,441,0.6563,15360.53,34070.34,18709.81,1.821,40.46,-42.43,11.972,-552.36,-27.62,9,-401.32,12385.35,1.991,2975.18,1.479,385,1283,842,441,0.6563,26909.13,41649.88,14740.75,2.825,49.47,-33.43,20.974,-323.96,-16.2,9,-320.5,20468.3,3.088,6440.84,2.304,385,95.84,88.97
70.0,0.15,"(0.3, 0.5)",True,943,629,314,0.667,12894.06,26319.07,13425.01,1.96,41.84,-42.75,13.673,-397.52,-19.88,7,-304.37,9969.49,2.097,2924.57,1.674,283,943,629,314,0.667,21382.07,31981.32,10599.25,3.017,50.84,-33.76,22.675,-243.09,-12.15,7,-241.5,15910.16,3.234,5471.91,2.574,283,96.95,94.01
70.0,0.15,"(0.3, 0.5)",False,1084,719,365,0.6633,15009.52,30383.22,15373.69,1.976,42.26,-42.12,13.846,-395.48,-19.77,7,-304.37,11781.26,2.141,3228.27,1.64,326,1084,719,365,0.6633,24766.98,36855.73,12088.75,3.049,51.26,-33.12,22.848,-265.0,-13.25,7,-241.5,18604.25,3.298,6162.73,2.544,326,96.48,93.6
70.0,0.15,"(0.2, 0.5)",True,846,571,275,0.6749,12909.18,24722.79,11813.61,2.093,43.3,-42.96,15.259,-370.53,-18.53,7,-304.37,9875.86,2.226,3033.32,1.807,254,846,571,275,0.6749,20524.54,29863.29,9338.75,3.198,52.3,-33.96,24.261,-243.09,-12.15,7,-241.5,15204.53,3.4,5320.01,2.772,254,97.16,95.38
70.0,0.15,"(0.2, 0.5)",False,977,658,319,0.6735,15245.25,28703.09,13457.84,2.133,43.62,-42.19,15.604,-438.36,-21.92,7,-304.37,11858.79,2.312,3386.46,1.766,294,977,658,319,0.6735,24040.06,34626.81,10586.75,3.271,52.62,-33.19,24.606,-317.34,-15.87,7,-241.5,18006.81,3.542,6033.24,2.722,294,96.6,94.52
70.0,0.15,"(0.3, 0.6)",True,852,580,272,0.6808,12661.7,24224.55,11562.85,2.095,41.77,-42.51,14.861,-324.69,-16.23,7,-304.37,9586.46,2.212,3075.25,1.842,256,852,580,272,0.6808,20330.26,29445.51,9115.25,3.23,50.77,-33.51,23.862,-241.5,-12.07,7,-241.5,14950.63,3.405,5379.63,2.856,256,97.52,95.94
70.0,0.15,"(0.3, 0.6)",False,979,658,321,0.6721,14094.09,27648.58,13554.49,2.04,42.02,-42.23,14.396,-395.48,-19.77,7,-304.37,10704.78,2.155,3389.32,1.79,294,979,658,321,0.6721,22905.78,33571.53,10665.75,3.148,51.02,-33.23,23.397,-265.0,-13.25,7,-241.5,16869.99,3.319,6035.78,2.78,294,97.45,95.75
70.0,0.18,None,True,831,570,261,0.6859,13000.34,23994.95,10994.61,2.182,42.1,-42.12,15.644,-390.11,-19.51,8,-387.82,9946.69,2.325,3053.64,1.876,250,831,570,261,0.6859,20479.91,29125.66,8645.75,3.369,51.1,-33.13,24.645,-316.0,-15.8,8,-316.0,15176.12,3.574,5303.79,2.929,250,97.11,95.36
70.0,0.18,None,False,941,642,299,0.6823,14669.89,27227.73,12557.84,2.168,42.41,-42.0,15.59,-393.5,-19.68,8,-387.82,11338.78,2.318,3331.1,1.842,283,941,642,299,0.6823,23139.7,33006.45,9866.75,3.345,51.41,-33.0,24.591,-316.0,-15.8,8,-316.0,17261.34,3.548,5878.36,2.901,283,96.8,94.87
70.0,0.18,"(0.3, 0.5)",True,709,493,216,0.6953,12595.75,21652.94,9057.19,2.391,43.92,-41.93,17.766,-307.8,-15.39,6,-290.86,9564.32,2.551,3031.43,2.048,213,709,493,216,0.6953,18977.51,26090.76,7113.25,3.668,52.92,-32.93,26.767,-237.0,-11.85,6,-237.0,14028.94,3.897,4948.58,3.18,213,97.26,95.8
70.0,0.18,"(0.3, 0.5)",False,803,553,250,0.6887,14215.98,24572.36,10356.37,2.373,44.43,-41.43,17.704,-425.61,-21.28,6,-290.86,10861.27,2.531,3354.71,2.028,241,803,553,250,0.6887,21444.0,29550.25,8106.25,3.645,53.44,-32.42,26.705,-270.06,-13.5,6,-237.0,15920.05,3.857,5523.95,3.18,241,97.05,95.43
70.0,0.18,"(0.2, 0.5)",True,655,459,196,0.7008,12367.24,20629.53,8262.29,2.497,44.94,-42.15,18.881,-307.8,-15.39,6,-290.86,9454.17,2.691,2913.07,2.091,197,655,459,196,0.7008,18263.39,24761.64,6498.25,3.811,53.95,-33.15,27.883,-237.0,-11.85,6,-237.0,13576.87,4.089,4686.53,3.228,197,96.98,95.45
70.0,0.18,"(0.2, 0.5)",False,744,517,227,0.6949,14040.18,23491.2,9451.02,2.486,45.44,-41.63,18.871,-459.41,-22.97,6,-290.86,10766.67,2.677,3273.52,2.081,224,744,517,227,0.6949,20737.59,28145.34,7407.75,3.799,54.44,-32.63,27.873,-312.84,-15.64,6,-237.0,15447.56,4.062,5290.04,3.239,224,96.86,95.22
70.0,0.18,"(0.3, 0.6)",True,636,453,183,0.7123,12430.59,19992.2,7561.61,2.644,44.13,-41.32,19.545,-301.14,-15.06,6,-290.86,9493.31,2.872,2937.27,2.18,191,636,453,183,0.7123,18155.03,24069.78,5914.75,4.069,53.13,-32.32,28.546,-237.0,-11.85,6,-237.0,13498.5,4.405,4656.53,3.388,191,96.97,95.51
70.0,0.18,"(0.3, 0.6)",False,720,506,214,0.7028,13732.58,22552.87,8820.3,2.557,44.57,-41.22,19.073,-398.3,-19.91,6,-290.86,10381.15,2.727,3351.42,2.193,217,720,506,214,0.7028,20213.12,27107.37,6894.25,3.932,53.57,-32.22,28.074,-270.06,-13.5,6,-237.0,14908.46,4.173,5304.67,3.416,217,97.36,95.98
70.0,0.21,None,True,590,417,173,0.7068,11627.47,18704.36,7076.89,2.643,44.85,-40.91,19.708,-399.41,-19.97,5,-347.5,8500.81,2.63,3126.66,2.679,177,590,417,173,0.7068,16938.05,22457.8,5519.75,4.069,53.86,-31.91,28.709,-302.5,-15.12,5,-302.5,12217.94,3.942,4720.1,4.452,177,98.4,97.58
70.0,0.21,None,False,673,470,203,0.6984,12949.86,21271.85,8321.99,2.556,45.26,-41.0,19.242,-399.41,-19.97,5,-347.5,9343.36,2.521,3606.5,2.654,202,673,470,203,0.6984,19007.41,25502.16,6494.75,3.927,54.26,-31.99,28.243,-302.5,-15.12,5,-302.5,13582.58,3.783,5424.83,4.362,202,98.87,98.26
70.0,0.21,"(0.3, 0.5)",True,503,360,143,0.7157,11259.36,17021.3,5761.94,2.954,47.28,-40.29,22.384,-311.09,-15.55,4,-263.96,8264.03,2.966,2995.33,2.922,151,503,360,143,0.7157,15787.1,20261.85,4474.75,4.528,56.28,-31.29,31.386,-228.0,-11.4,4,-228.0,11432.44,4.414,4354.66,4.867,151,98.24,97.46
70.0,0.21,"(0.3, 0.5)",False,576,406,170,0.7049,12568.91,19395.45,6826.54,2.841,47.77,-40.16,21.821,-333.91,-16.7,4,-333.91,8884.85,2.76,3684.06,3.071,173,576,406,170,0.7049,17753.66,23049.91,5296.25,4.352,56.77,-31.15,30.822,-298.0,-14.9,4,-298.0,12512.26,4.126,5241.4,5.054,173,99.51,99.27
70.0,0.21,"(0.2, 0.5)",True,469,336,133,0.7164,10930.27,16312.3,5382.03,3.031,48.55,-40.47,23.305,-311.09,-15.55,4,-263.96,8085.42,3.092,2844.85,2.875,141,469,336,133,0.7164,15152.29,19337.04,4184.75,4.621,57.55,-31.46,32.308,-228.0,-11.4,4,-228.0,11038.03,4.593,4114.26,4.698,141,97.95,97.07
70.0,0.21,"(0.2, 0.5)",False,538,381,157,0.7082,12316.46,18652.64,6336.18,2.944,48.96,-40.36,22.893,-333.91,-16.7,4,-333.91,8725.74,2.887,3590.73,3.098,162,538,381,157,0.7082,17159.57,22082.32,4922.75,4.486,57.96,-31.36,31.895,-298.0,-14.9,4,-298.0,12110.44,4.316,5049.13,4.974,162,99.44,99.16
70.0,0.21,"(0.3, 0.6)",True,454,330,124,0.7269,10788.0,15663.2,4875.2,3.213,47.46,-39.32,23.762,-294.49,-14.72,5,-250.46,7877.86,3.227,2910.14,3.177,137,454,330,124,0.7269,14874.25,18633.5,3759.25,4.957,56.47,-30.32,32.763,-223.5,-11.18,5,-223.5,10730.93,4.832,4143.32,5.32,137,98.42,97.71
70.0,0.21,"(0.3, 0.6)",False,520,371,149,0.7135,11864.31,17777.11,5912.8,3.007,47.92,-39.68,22.816,-333.91,-16.7,5,-333.91,8590.57,2.947,3273.75,3.18,156,520,371,149,0.7135,16544.4,21116.15,4571.75,4.619,56.92,-30.68,31.816,-298.0,-14.9,5,-298.0,11866.54,4.38,4677.87,5.411,156,98.67,98.11
75.0,0.09,None,True,1868,1143,725,0.6119,7460.18,42409.98,34949.8,1.213,37.1,-48.21,3.994,-1932.56,-96.63,8,-456.05,7176.64,1.311,283.54,1.024,561,1868,1143,725,0.6119,24274.09,52699.09,28425.0,1.854,46.11,-39.21,12.995,-1066.08,-53.3,8,-402.0,18940.52,2.017,5333.58,1.545,561,91.29,64.2
75.0,0.09,None,False,2175,1330,845,0.6115,8676.17,49445.88,40769.7,1.213,37.18,-48.25,3.989,-2194.23,-109.71,8,-456.05,8413.98,1.309,262.19,1.019,653,2175,1330,845,0.6115,28253.13,61418.13,33165.0,1.852,46.18,-39.25,12.99,-938.3,-46.91,8,-402.0,22112.92,2.002,6140.2,1.553,653,91.2,63.75
75.0,0.09,"(0.3, 0.5)",True,1586,991,595,0.6248,9195.9,37891.19,28695.29,1.32,38.24,-48.23,5.798,-1519.71,-75.99,6,-380.9,7309.59,1.377,1886.31,1.203,476,1586,991,595,0.6248,23472.35,46812.35,23340.0,2.006,47.24,-39.23,14.8,-847.73,-42.39,6,-327.0,17301.11,2.101,6171.25,1.81,476,97.17,78.42
75.0,0.09,"(0.3, 0.5)",False,1847,1145,702,0.6199,10534.51,44049.24,33514.73,1.314,38.47,-47.74,5.704,-1775.4,-88.77,6,-380.9,8259.57,1.358,2274.94,1.217,555,1847,1145,702,0.6199,27159.94,54356.44,27196.5,1.999,47.47,-38.74,14.705,-776.42,-38.82,6,-327.0,19889.04,2.065,7270.9,1.854,555,97.54,78.99
75.0,0.09,"(0.2, 0.5)",True,1419,895,524,0.6307,9760.67,34984.88,25224.2,1.387,39.09,-48.14,6.879,-1508.54,-75.43,6,-380.9,7800.04,1.46,1960.64,1.238,426,1419,895,524,0.6307,22533.99,43041.99,20508.0,2.099,48.09,-39.14,15.88,-905.6,-45.28,6,-327.0,16738.28,2.219,5795.71,1.855,426,96.74,79.59
75.0,0.09,"(0.2, 0.5)",False,1653,1038,615,0.6279,11639.24,40866.99,29227.75,1.398,39.37,-47.52,7.041,-1537.25,-76.86,6,-380.9,9309.17,1.468,2330.07,1.25,496,1653,1038,615,0.6279,26518.61,50211.11,23692.5,2.119,48.37,-38.52,16.043,-829.78,-41.49,6,-327.0,19723.48,2.224,6795.13,1.896,496,96.77,79.99
75.0,0.09,"(0.3, 0.6)",True,1432,913,519,0.6376,10210.11,34954.38,24744.26,1.413,38.29,-47.68,7.13,-1162.79,-58.14,8,-483.05,7573.5,1.445,2636.62,1.342,430,1432,913,519,0.6376,23100.2,43173.2,20073.0,2.151,47.29,-38.68,16.131,-700.2,-35.01,8,-411.0,16592.66,2.202,6507.54,2.038,430,98.48,84.34
75.0,0.09,"(0.3, 0.6)",False,1670,1055,615,0.6317,11281.28,40471.45,29190.16,1.386,38.36,-47.46,6.755,-1238.94,-61.95,8,-483.05,8268.65,1.405,3012.63,1.343,501,1670,1055,615,0.6317,26312.99,49967.99,23655.0,2.112,47.36,-38.46,15.756,-628.88,-31.44,8,-411.0,18790.4,2.133,7522.59,2.063,501,98.82,84.42
75.0,0.12,None,True,1465,939,526,0.641,11400.47,35638.86,24238.38,1.47,37.95,-46.08,7.782,-1223.32,-61.17,9,-496.36,9365.25,1.578,2035.22,1.253,440,1465,939,526,0.641,24586.97,44091.47,19504.5,2.261,46.96,-37.08,16.783,-537.32,-26.87,9,-415.5,18591.26,2.436,5995.71,1.915,440,96.04,80.23
75.0,0.12,None,False,1695,1086,609,0.6407,13763.6,41672.87,27909.27,1.493,38.37,-45.83,8.12,-1169.45,-58.47,9,-496.36,11540.58,1.617,2223.02,1.242,509,1695,1086,609,0.6407,29020.57,51448.57,22428.0,2.294,47.37,-36.83,17.121,-462.0,-23.1,9,-415.5,22216.22,2.482,6804.34,1.915,509,95.47,79.78
75.0,0.12,"(0.3, 0.5)",True,1237,811,426,0.6556,12274.79,31863.49,19588.69,1.627,39.29,-45.98,9.923,-841.04,-42.05,8,-407.9,9311.33,1.692,2963.46,1.482,372,1237,811,426,0.6556,23409.93,39164.43,15754.5,2.486,48.29,-36.98,18.925,-384.95,-19.25,8,-336.0,17097.99,2.586,6311.93,2.269,372,97.81,87.95
75.0,0.12,"(0.3, 0.5)",False,1431,934,497,0.6527,14818.15,37165.63,22347.47,1.663,39.79,-44.96,10.355,-693.18,-34.66,8,-407.9,11813.78,1.784,3004.38,1.413,430,1431,934,497,0.6527,27699.57,45573.57,17874.0,2.55,48.79,-35.96,19.357,-444.0,-22.2,8,-336.0,20824.85,2.732,6874.72,2.175,430,96.39,86.31
75.0,0.12,"(0.2, 0.5)",True,1118,738,380,0.6601,12185.88,29765.94,17580.06,1.693,40.33,-46.26,10.9,-900.42,-45.02,8,-407.9,9371.64,1.786,2814.24,1.498,336,1118,738,380,0.6601,22249.97,36409.97,14160.0,2.571,49.34,-37.26,19.902,-456.32,-22.82,8,-336.0,16411.08,2.718,5838.89,2.267,336,97.29,88.52
75.0,0.12,"(0.2, 0.5)",False,1295,855,440,0.6602,15017.45,34907.81,19890.35,1.755,40.83,-45.21,11.596,-739.07,-36.95,8,-407.9,12062.6,1.906,2954.86,1.449,389,1295,855,440,0.6602,26674.75,42604.75,15930.0,2.674,49.83,-36.2,20.598,-444.0,-22.2,8,-336.0,20218.16,2.905,6456.59,2.214,389,95.97,87.73
75.0,0.12,"(0.3, 0.6)",True,1114,746,368,0.6697,12512.09,29292.55,16780.46,1.746,39.27,-45.6,11.232,-610.08,-30.5,8,-407.9,9274.72,1.797,3237.37,1.63,335,1114,746,368,0.6697,22539.66,36008.16,13468.5,2.674,48.27,-36.6,20.233,-382.5,-19.12,8,-336.0,16286.85,2.741,6252.81,2.52,335,98.32,91.68
75.0,0.12,"(0.3, 0.6)",False,1289,854,435,0.6625,14245.88,33806.07,19560.2,1.728,39.59,-44.97,11.052,-521.41,-26.07,8,-407.9,10687.48,1.786,3558.39,1.597,387,1289,854,435,0.6625,25848.48,41493.48,15645.0,2.652,48.59,-35.97,20.053,-382.5,-19.12,8,-336.0,18806.68,2.724,7041.79,2.487,387,98.01,90.85
75.0,0.15,None,True,1116,739,377,0.6622,13334.54,29561.41,16226.86,1.822,40.0,-43.04,11.949,-631.38,-31.57,9,-421.31,10799.16,2.008,2535.39,1.46,335,1116,739,377,0.6622,23379.69,36213.69,12834.0,2.822,49.0,-34.04,20.95,-358.96,-17.95,9,-340.5,17828.73,3.13,5550.96,2.243,335,95.67,88.64
75.0,0.15,None,False,1282,848,434,0.6615,15525.9,34172.57,18646.66,1.833,40.3,-42.96,12.111,-607.36,-30.37,9,-421.31,12565.86,2.015,2960.04,1.473,385,1282,848,434,0.6615,27065.67,41806.17,14740.5,2.836,49.3,-33.96,21.112,-358.96,-17.95,9,-340.5,20640.02,3.122,6425.65,2.282,385,95.69,88.98
75.0,0.15,"(0.3, 0.5)",True,943,635,308,0.6734,13150.85,26421.29,13270.44,1.991,41.61,-43.09,13.946,-437.53,-21.88,7,-319.36,10226.46,2.15,2924.39,1.667,283,943,635,308,0.6734,21639.11,32137.61,10498.5,3.061,50.61,-34.09,22.947,-263.09,-13.15,7,-256.5,16167.38,3.322,5471.73,2.548,283,96.74,94.31
75.0,0.15,"(0.3, 0.5)",False,1084,725,359,0.6688,15251.35,30485.44,15234.09,2.001,42.05,-42.43,14.07,-413.51,-20.68,7,-319.36,11978.22,2.175,3273.13,1.649,326,1084,725,359,0.6688,25009.02,37012.02,12003.0,3.084,51.05,-33.43,23.071,-285.0,-14.25,7,-256.5,18801.47,3.351,6207.54,2.55,326,96.43,94.04
75.0,0.15,"(0.2, 0.5)",True,846,577,269,0.682,13224.45,24880.94,11656.49,2.135,43.12,-43.33,15.632,-410.54,-20.53,7,-319.36,10161.3,2.288,3063.14,1.813,254,846,577,269,0.682,20840.0,30075.5,9235.5,3.257,52.12,-34.33,24.634,-263.09,-13.15,7,-256.5,15490.18,3.497,5349.82,2.765,254,96.99,95.13
75.0,0.15,"(0.2, 0.5)",False,977,664,313,0.6796,15560.55,28861.24,13300.69,2.17,43.47,-42.49,15.927,-403.33,-20.17,7,-319.36,12099.23,2.358,3461.32,1.789,294,977,664,313,0.6796,24355.52,34839.02,10483.5,3.323,52.47,-33.49,24.929,-285.0,-14.25,7,-256.5,18247.47,3.608,6108.05,2.751,294,96.6,94.57
